round_id,profile_id,entry_at,settled_at,beijing_day,beijing_hour,seconds_to_round_start,pnl,cost,both_fill,single_fill,yes_first_fill_at,no_first_fill_at,both_complete_at,both_complete_seconds_to_start,first_fill_seconds_to_start,yes_fill_quote_age_seconds,no_fill_quote_age_seconds,limit_price,regime,chop_score,center_cross,range_bps,drift_ratio,momentum_ratio,queue_ratio,check_time_gap_seconds
btc-updown-5m-1786572000,btc-5m,2026-08-12 21:55:06.774000+00:00,2026-08-12 22:11:44.689000+00:00,2026-08-13,5,293.2260000705719,2.85,2.15,True,False,2026-08-12T22:01:29.477Z,2026-08-12T22:02:34.954Z,2026-08-12T22:02:34.954Z,-154.954,-89.477,0.016,0.008,0.29,,,,,,,,
btc-updown-15m-1786571100,btc-15m,2026-08-12 21:30:09.337000+00:00,2026-08-12 22:05:04.257000+00:00,2026-08-13,5,890.6630001068115,3.4,1.6,True,False,2026-08-12T21:58:53.957Z,2026-08-12T21:48:08.684Z,2026-08-12T21:58:53.957Z,-833.957,-188.684,0.013,0.013,0.31,,,,,,,,
btc-updown-5m-1786571700,btc-5m,2026-08-12 21:50:04.528000+00:00,2026-08-12 22:05:00.926000+00:00,2026-08-13,5,295.47199988365173,-1.05,1.05,False,True,2026-08-12T21:55:08.374Z,,,,-8.374,0.015,,0.29,,,,,,,,
btc-updown-5m-1786571400,btc-5m,2026-08-12 21:45:07.271000+00:00,2026-08-12 22:00:07.868000+00:00,2026-08-13,5,292.72900009155273,-1.0,1.0,False,True,,2026-08-12T21:53:22.941Z,,,-202.941,,1.161,0.29,,,,,,,,
btc-updown-5m-1786571100,btc-5m,2026-08-12 21:40:04.997000+00:00,2026-08-12 21:58:35.800000+00:00,2026-08-13,5,295.00300002098083,-1.35,1.35,False,True,,2026-08-12T21:46:00.795Z,,,-60.795,,0.007,0.29,,,,,,,,
btc-updown-15m-1786570200,btc-15m,2026-08-12 21:15:07.430000+00:00,2026-08-12 21:52:02.601000+00:00,2026-08-13,5,892.5699999332428,2.2,2.8,True,False,2026-08-12T21:30:23.153Z,2026-08-12T21:38:51.366Z,2026-08-12T21:38:51.366Z,-531.366,-23.153,0.015,0.013,0.31,,,,,,,,
btc-updown-5m-1786570800,btc-5m,2026-08-12 21:35:04.011000+00:00,2026-08-12 21:50:57.509000+00:00,2026-08-13,5,295.989000082016,-1.3,1.3,False,True,,2026-08-12T21:41:38.877Z,,,-98.877,,0.002,0.29,,,,,,,,
btc-updown-5m-1786570500,btc-5m,2026-08-12 21:30:07.274000+00:00,2026-08-12 21:45:52.466000+00:00,2026-08-13,5,292.7260000705719,2.35,2.65,True,False,2026-08-12T21:35:30.777Z,2026-08-12T21:38:29.794Z,2026-08-12T21:38:29.794Z,-209.794,-30.777,0.003,0.016,0.29,,,,,,,,
btc-updown-15m-1786569300,btc-15m,2026-08-12 21:00:06.784000+00:00,2026-08-12 21:39:01.019000+00:00,2026-08-13,5,893.2160000801086,-1.55,1.55,False,True,2026-08-12T21:22:00.509Z,,,,-420.509,0.023,,0.31,,,,,,,,
btc-updown-5m-1786570200,btc-5m,2026-08-12 21:25:05.807000+00:00,2026-08-12 21:38:53.559000+00:00,2026-08-13,5,294.1930000782013,-1.2,1.2,False,True,2026-08-12T21:30:14.169Z,,,,-14.169,0.018,,0.29,,,,,,,,
btc-updown-5m-1786569900,btc-5m,2026-08-12 21:20:06.699000+00:00,2026-08-12 21:33:54.066000+00:00,2026-08-13,5,293.3010001182556,-1.45,1.45,False,True,2026-08-12T21:25:25.375Z,,,,-25.375,0.002,,0.29,,,,,,,,
btc-updown-5m-1786569600,btc-5m,2026-08-12 21:15:09.594000+00:00,2026-08-12 21:30:21.222000+00:00,2026-08-13,5,290.4059998989105,-0.95,0.95,False,True,2026-08-12T21:23:56.189Z,,,,-236.189,0.003,,0.29,,,,,,,,
btc-updown-5m-1786569000,btc-5m,2026-08-12 21:05:05.889000+00:00,2026-08-12 21:23:54.199000+00:00,2026-08-13,5,294.11100006103516,-1.35,1.35,False,True,,2026-08-12T21:10:25.660Z,,,-25.66,,0.002,0.29,,,,,,,,
btc-updown-5m-1786569300,btc-5m,2026-08-12 21:10:03.638000+00:00,2026-08-12 21:23:53.750000+00:00,2026-08-13,5,296.3619999885559,-1.35,1.35,False,True,2026-08-12T21:16:51.701Z,,,,-111.701,0.012,,0.29,,,,,,,,
btc-updown-15m-1786568400,btc-15m,2026-08-12 20:45:05.666000+00:00,2026-08-12 21:22:28.810000+00:00,2026-08-13,4,894.3340001106262,2.35,2.65,True,False,2026-08-12T21:06:01.798Z,2026-08-12T21:01:04.367Z,2026-08-12T21:06:01.798Z,-361.798,-64.367,0.006,0.014,0.31,,,,,,,,
btc-updown-5m-1786568700,btc-5m,2026-08-12 21:00:09.250000+00:00,2026-08-12 21:17:11.151000+00:00,2026-08-13,5,290.75,-1.45,1.45,False,True,2026-08-12T21:05:56.565Z,,,,-56.565,0.004,,0.29,,,,,,,,
btc-updown-5m-1786568400,btc-5m,2026-08-12 20:55:04.165000+00:00,2026-08-12 21:10:11.055000+00:00,2026-08-13,4,295.835000038147,2.15,2.85,True,False,2026-08-12T21:04:26.503Z,2026-08-12T21:00:27.221Z,2026-08-12T21:04:26.503Z,-266.503,-27.221,0.005,0.014,0.29,,,,,,,,
btc-updown-15m-1786567500,btc-15m,2026-08-12 20:30:07.688000+00:00,2026-08-12 21:07:37.652000+00:00,2026-08-13,4,892.3120000362396,2.5,2.5,True,False,2026-08-12T20:49:52.158Z,2026-08-12T20:57:01.820Z,2026-08-12T20:57:01.820Z,-721.82,-292.158,0.023,0.002,0.31,,,,,,,,
btc-updown-5m-1786568100,btc-5m,2026-08-12 20:50:03.914000+00:00,2026-08-12 21:05:09.832000+00:00,2026-08-13,4,296.0859999656677,-1.1,1.1,False,True,,2026-08-12T20:56:21.937Z,,,-81.937,,0.01,0.29,,,,,,,,
btc-updown-5m-1786567800,btc-5m,2026-08-12 20:45:07.912000+00:00,2026-08-12 20:58:08.637000+00:00,2026-08-13,4,292.0880000591278,2.45,2.55,True,False,2026-08-12T20:53:18.174Z,2026-08-12T20:53:27.241Z,2026-08-12T20:53:27.241Z,-207.241,-198.174,0.017,0.013,0.29,,,,,,,,
btc-updown-5m-1786567500,btc-5m,2026-08-12 20:40:04.514000+00:00,2026-08-12 20:55:05.548000+00:00,2026-08-13,4,295.48600006103516,2.15,2.85,True,False,2026-08-12T20:47:12.061Z,2026-08-12T20:46:20.717Z,2026-08-12T20:47:12.061Z,-132.061,-80.717,0.012,0.013,0.29,,,,,,,,
btc-updown-5m-1786567200,btc-5m,2026-08-12 20:35:03.349000+00:00,2026-08-12 20:52:18.258000+00:00,2026-08-13,4,296.6510000228882,2.2,2.8,True,False,2026-08-12T20:40:26.281Z,2026-08-12T20:42:42.805Z,2026-08-12T20:42:42.805Z,-162.805,-26.281,0.895,0.002,0.29,,,,,,,,
btc-updown-15m-1786566600,btc-15m,2026-08-12 20:15:07.811000+00:00,2026-08-12 20:48:58.344000+00:00,2026-08-13,4,892.1889998912811,-1.55,1.55,False,True,,2026-08-12T20:34:09.843Z,,,-249.843,,0.006,0.31,,,,,,,,
btc-updown-5m-1786566900,btc-5m,2026-08-12 20:30:05.739000+00:00,2026-08-12 20:46:53.358000+00:00,2026-08-13,4,294.260999917984,-1.45,1.45,False,True,,2026-08-12T20:35:34.923Z,,,-34.923,,0.006,0.29,,,,,,,,
btc-updown-5m-1786566600,btc-5m,2026-08-12 20:25:02.880000+00:00,2026-08-12 20:38:08.442000+00:00,2026-08-13,4,297.1199998855591,-1.4,1.4,False,True,,2026-08-12T20:31:05.766Z,,,-65.766,,0.008,0.29,,,,,,,,
btc-updown-5m-1786566300,btc-5m,2026-08-12 20:20:05.706000+00:00,2026-08-12 20:37:26.699000+00:00,2026-08-13,4,294.2939999103546,-1.25,1.25,False,True,,2026-08-12T20:26:19.249Z,,,-79.249,,0.003,0.29,,,,,,,,
btc-updown-15m-1786565700,btc-15m,2026-08-12 20:00:08.211000+00:00,2026-08-12 20:36:32.588000+00:00,2026-08-13,4,891.7890000343323,2.05,2.95,True,False,2026-08-12T20:16:12.124Z,2026-08-12T20:19:58.317Z,2026-08-12T20:19:58.317Z,-298.317,-72.124,0.002,1.159,0.31,,,,,,,,
btc-updown-5m-1786566000,btc-5m,2026-08-12 20:15:10.067000+00:00,2026-08-12 20:29:09.748000+00:00,2026-08-13,4,289.93300008773804,3.25,1.75,True,False,2026-08-12T20:22:44.504Z,2026-08-12T20:23:54.191Z,2026-08-12T20:23:54.191Z,-234.191,-164.504,0.014,0.003,0.29,,,,,,,,
btc-updown-5m-1786565700,btc-5m,2026-08-12 20:10:05.977000+00:00,2026-08-12 20:27:26.855000+00:00,2026-08-13,4,294.02300000190735,2.25,2.75,True,False,2026-08-12T20:15:34.503Z,2026-08-12T20:19:17.378Z,2026-08-12T20:19:17.378Z,-257.378,-34.503,0.004,0.026,0.29,,,,,,,,
btc-updown-15m-1786564800,btc-15m,2026-08-12 19:45:06.851000+00:00,2026-08-12 20:23:30.622000+00:00,2026-08-13,3,893.1489999294281,-1.55,1.55,False,True,,2026-08-12T20:00:34.616Z,,,-34.616,,0.018,0.31,,,,,,,,
btc-updown-5m-1786565400,btc-5m,2026-08-12 20:05:03.771000+00:00,2026-08-12 20:22:27.481000+00:00,2026-08-13,4,296.22900009155273,-1.45,1.45,False,True,,2026-08-12T20:11:04.179Z,,,-64.179,,0.007,0.29,,,,,,,,
btc-updown-5m-1786565100,btc-5m,2026-08-12 20:00:06.226000+00:00,2026-08-12 20:17:58.134000+00:00,2026-08-13,4,293.7739999294281,-1.2,1.2,False,True,2026-08-12T20:06:22.363Z,,,,-82.363,0.005,,0.29,,,,,,,,
btc-updown-5m-1786564800,btc-5m,2026-08-12 19:55:07.286000+00:00,2026-08-12 20:13:39.846000+00:00,2026-08-13,3,292.71399998664856,-1.4,1.4,False,True,,2026-08-12T20:00:25.484Z,,,-25.484,,0.005,0.29,,,,,,,,
btc-updown-15m-1786563900,btc-15m,2026-08-12 19:30:02.333000+00:00,2026-08-12 20:08:21.687000+00:00,2026-08-13,3,897.6670000553131,2.45,2.55,True,False,2026-08-12T19:50:43.312Z,2026-08-12T19:54:00.939Z,2026-08-12T19:54:00.939Z,-540.939,-343.312,0.014,0.008,0.31,,,,,,,,
btc-updown-5m-1786564500,btc-5m,2026-08-12 19:50:05.843000+00:00,2026-08-12 20:07:54.928000+00:00,2026-08-13,3,294.15700006484985,-0.8,0.8,False,True,,2026-08-12T19:57:28.830Z,,,-148.83,,0.01,0.29,,,,,,,,
btc-updown-5m-1786564200,btc-5m,2026-08-12 19:45:04.668000+00:00,2026-08-12 20:03:09.845000+00:00,2026-08-13,3,295.33200001716614,2.9,2.1,True,False,2026-08-12T19:50:21.001Z,2026-08-12T19:54:05.086Z,2026-08-12T19:54:05.086Z,-245.086,-21.001,0.022,0.019,0.29,,,,,,,,
btc-updown-5m-1786563900,btc-5m,2026-08-12 19:40:02.799000+00:00,2026-08-12 19:57:32.269000+00:00,2026-08-13,3,297.20099997520447,2.9,2.1,True,False,2026-08-12T19:45:12.183Z,2026-08-12T19:47:56.864Z,2026-08-12T19:47:56.864Z,-176.864,-12.183,0.004,0.002,0.29,,,,,,,,
